dispute_id,transaction_id,dispute_date,txn_amount_inr,reason_code,card_network,issuing_bank,merchant_category,three_ds_status,courier_status,carrier,signed_pod,ip_geo_match,device_fingerprint_match,billing_shipping_match,customer_past_dispute_count,prior_undisputed_txns,txn_age_days,days_to_deadline,dispute_outcome
dsp_00600,pay_96536eb71807,2025-07-16 20:00:00,1926.43,VISA_10_4_FRAUD,VISA,CITI_INTL,ELECTRONICS,A_ATTEMPTED,DELIVERED,DELHIVERY,True,True,True,True,1,4,69,8,1
dsp_00601,pay_1524ca84e4fd,2025-07-16 06:00:00,327.95,VISA_13_1_NOT_RECEIVED,VISA,CITI_INTL,ECOMM_RETAIL,U_UNAVAILABLE,DELIVERED,FEDEX_INTL,True,True,True,True,0,1,86,2,1
dsp_00602,pay_85b3a0cb3629,2025-07-16 15:00:00,2270.61,VISA_13_3_DEFECTIVE,VISA,KOTAK,TRAVEL_HOTEL,N_NOT_ENROLLED,DELIVERED,INDIAPOST,False,False,True,True,0,3,23,13,0
dsp_00603,pay_8b9ac5b0538c,2025-07-17 07:00:00,18893.7,MC_4853_GOODS_SERVICES,MASTERCARD,ICICI,ELECTRONICS,U_UNAVAILABLE,UNKNOWN,FEDEX_INTL,False,True,False,True,0,1,87,5,0
dsp_00604,pay_df161a047ae3,2025-07-17 10:00:00,3810.45,VISA_13_3_DEFECTIVE,VISA,KOTAK,FASHION_APPAREL,Y_AUTHENTICATED,DELIVERED,BLUEDART,False,True,True,True,0,3,69,5,1
dsp_00605,pay_279f3608eb4c,2025-07-17 03:00:00,2324.0,VISA_13_1_NOT_RECEIVED,VISA,SBI,TRAVEL_HOTEL,A_ATTEMPTED,IN_TRANSIT,BLUEDART,False,True,False,True,1,4,82,9,0
dsp_00606,pay_accd1b8f6b2e,2025-07-18 19:00:00,923.93,VISA_10_4_FRAUD,VISA,ICICI,FOOD_DELIVERY,N_NOT_ENROLLED,DELIVERED,INDIAPOST,True,False,False,True,0,1,65,6,0
dsp_00607,pay_20fda9a785f7,2025-07-18 04:00:00,4169.07,VISA_13_3_DEFECTIVE,VISA,ICICI,TRAVEL_HOTEL,Y_AUTHENTICATED,IN_TRANSIT,FEDEX_INTL,False,True,True,True,0,6,88,14,1
dsp_00608,pay_c2b50b1fa18b,2025-07-18 22:00:00,4223.62,VISA_13_1_NOT_RECEIVED,VISA,SBI,ELECTRONICS,Y_AUTHENTICATED,DELIVERED,INDIAPOST,True,True,True,True,1,3,48,6,1
dsp_00609,pay_238524d654df,2025-07-18 09:00:00,686.4,MC_4837_FRAUD,MASTERCARD,KOTAK,ECOMM_RETAIL,A_ATTEMPTED,UNKNOWN,BLUEDART,False,True,True,False,2,1,79,6,1
dsp_00610,pay_40b07ffe6188,2025-07-19 00:00:00,1319.83,VISA_10_4_FRAUD,VISA,HDFC,FOOD_DELIVERY,Y_AUTHENTICATED,DELIVERED,DTDC,True,False,True,True,5,2,73,9,1
dsp_00611,pay_ff07aea4793e,2025-07-19 22:00:00,7188.72,VISA_13_1_NOT_RECEIVED,VISA,ICICI,ELECTRONICS,A_ATTEMPTED,DELIVERED,DELHIVERY,True,True,True,True,1,3,23,2,1
dsp_00612,pay_cca1e5b58d8d,2025-07-19 07:00:00,19102.27,MC_4837_FRAUD,MASTERCARD,ICICI,FASHION_APPAREL,A_ATTEMPTED,RETURNED,DTDC,False,False,True,False,1,3,44,12,0
dsp_00613,pay_afcb4d185f4a,2025-07-20 11:00:00,3060.71,MC_4837_FRAUD,MASTERCARD,HDFC,DIGITAL_SAAS,N_NOT_ENROLLED,NOT_APPLICABLE,NONE,False,False,True,True,5,4,87,12,0
dsp_00614,pay_fd413e526574,2025-07-20 14:00:00,150.0,MC_4837_FRAUD,MASTERCARD,AXIS,FASHION_APPAREL,Y_AUTHENTICATED,DELIVERED,INDIAPOST,False,True,True,True,2,6,74,8,1
dsp_00615,pay_f83a3d11ffc0,2025-07-20 03:00:00,4941.5,VISA_10_4_FRAUD,VISA,SBI,FASHION_APPAREL,A_ATTEMPTED,UNKNOWN,DTDC,False,False,False,True,0,1,81,2,0
dsp_00616,pay_e0501acedff7,2025-07-21 05:00:00,2851.76,VISA_13_3_DEFECTIVE,VISA,KOTAK,DIGITAL_SAAS,N_NOT_ENROLLED,NOT_APPLICABLE,NONE,False,True,True,False,2,0,14,12,0
dsp_00617,pay_227eec045a38,2025-07-21 22:00:00,556.48,VISA_10_4_FRAUD,VISA,AMEX_INTL,ELECTRONICS,Y_AUTHENTICATED,DELIVERED,BLUEDART,False,True,True,True,0,3,58,14,1
dsp_00618,pay_795273106bae,2025-07-21 16:00:00,250.9,MC_4837_FRAUD,MASTERCARD,KOTAK,ECOMM_RETAIL,U_UNAVAILABLE,UNKNOWN,INDIAPOST,False,True,True,True,0,0,71,12,0
dsp_00619,pay_e00485a1398c,2025-07-21 13:00:00,1185.97,VISA_13_1_NOT_RECEIVED,VISA,CITI_INTL,FASHION_APPAREL,A_ATTEMPTED,DELIVERED,INDIAPOST,False,False,True,True,0,3,20,6,1
dsp_00620,pay_c84b907ffa8a,2025-07-22 01:00:00,12468.96,VISA_13_3_DEFECTIVE,VISA,SBI,ECOMM_RETAIL,U_UNAVAILABLE,DELIVERED,INDIAPOST,True,True,True,True,0,6,34,7,1
dsp_00621,pay_8dffc3e1a293,2025-07-22 04:00:00,402.83,MC_4837_FRAUD,MASTERCARD,HDFC,ECOMM_RETAIL,N_NOT_ENROLLED,UNKNOWN,DELHIVERY,False,True,False,True,1,0,34,2,0
dsp_00622,pay_c415f3ec522b,2025-07-22 07:00:00,1524.97,VISA_13_1_NOT_RECEIVED,VISA,HDFC,ECOMM_RETAIL,Y_AUTHENTICATED,IN_TRANSIT,DELHIVERY,False,False,True,True,0,1,36,13,1
dsp_00623,pay_93b177494e94,2025-07-23 07:00:00,1064.87,MC_4837_FRAUD,MASTERCARD,CITI_INTL,TRAVEL_HOTEL,N_NOT_ENROLLED,UNKNOWN,BLUEDART,False,True,True,False,3,6,75,4,0
dsp_00624,pay_bcdf36e11cf4,2025-07-23 18:00:00,565.18,MC_4853_GOODS_SERVICES,MASTERCARD,AXIS,ECOMM_RETAIL,U_UNAVAILABLE,DELIVERED,INDIAPOST,True,True,False,True,0,1,33,7,1
dsp_00625,pay_2db3e32d9132,2025-07-23 04:00:00,8500.55,VISA_10_4_FRAUD,VISA,ICICI,TRAVEL_HOTEL,A_ATTEMPTED,IN_TRANSIT,DTDC,False,True,True,True,0,6,20,5,0
dsp_00626,pay_f3fb5de2cb6e,2025-07-24 00:00:00,1157.81,VISA_13_3_DEFECTIVE,VISA,SBI,FASHION_APPAREL,A_ATTEMPTED,IN_TRANSIT,FEDEX_INTL,False,False,True,True,0,1,30,4,1
dsp_00627,pay_28ff2f68a8a2,2025-07-24 00:00:00,3454.13,MC_4853_GOODS_SERVICES,MASTERCARD,AMEX_INTL,FASHION_APPAREL,N_NOT_ENROLLED,DELIVERED,FEDEX_INTL,False,True,True,True,2,2,35,10,1
dsp_00628,pay_c757b6d254d9,2025-07-24 20:00:00,1277.17,VISA_10_4_FRAUD,VISA,HDFC,FASHION_APPAREL,Y_AUTHENTICATED,DELIVERED,BLUEDART,True,True,True,True,1,6,17,9,1
dsp_00629,pay_7f8221d751e6,2025-07-25 13:00:00,567.38,MC_4837_FRAUD,MASTERCARD,KOTAK,ECOMM_RETAIL,U_UNAVAILABLE,DELIVERED,INDIAPOST,True,True,True,True,0,1,36,13,1
dsp_00630,pay_d00cd6d9b38a,2025-07-25 21:00:00,3519.53,MC_4837_FRAUD,MASTERCARD,KOTAK,TRAVEL_HOTEL,N_NOT_ENROLLED,DELIVERED,BLUEDART,True,True,True,True,1,1,39,5,0
dsp_00631,pay_64b0fe2ca6d1,2025-07-25 12:00:00,890.81,MC_4837_FRAUD,MASTERCARD,CITI_INTL,ECOMM_RETAIL,A_ATTEMPTED,IN_TRANSIT,INDIAPOST,False,True,True,True,0,2,52,13,0
dsp_00632,pay_b40e2ae08621,2025-07-25 22:00:00,1123.54,VISA_13_1_NOT_RECEIVED,VISA,KOTAK,DIGITAL_SAAS,Y_AUTHENTICATED,NOT_APPLICABLE,NONE,False,False,True,True,3,1,36,6,0
dsp_00633,pay_7fb443097958,2025-07-26 08:00:00,1347.38,VISA_13_3_DEFECTIVE,VISA,AXIS,FASHION_APPAREL,A_ATTEMPTED,UNKNOWN,DELHIVERY,False,False,True,True,1,0,37,12,1
dsp_00634,pay_0fc9f5eb3fa4,2025-07-26 06:00:00,204.85,VISA_13_3_DEFECTIVE,VISA,AMEX_INTL,ELECTRONICS,U_UNAVAILABLE,DELIVERED,DELHIVERY,False,True,True,True,2,2,60,9,1
dsp_00635,pay_175e1fad64c7,2025-07-26 13:00:00,587.33,VISA_10_4_FRAUD,VISA,AMEX_INTL,FASHION_APPAREL,N_NOT_ENROLLED,RETURNED,BLUEDART,False,False,True,True,5,0,14,9,0
dsp_00636,pay_a00826104fa7,2025-07-27 14:00:00,7158.77,MC_4837_FRAUD,MASTERCARD,AXIS,ECOMM_RETAIL,U_UNAVAILABLE,DELIVERED,DTDC,True,True,True,True,1,1,43,2,0
dsp_00637,pay_51d5105a06b0,2025-07-27 13:00:00,1428.02,MC_4837_FRAUD,MASTERCARD,CITI_INTL,DIGITAL_SAAS,U_UNAVAILABLE,NOT_APPLICABLE,NONE,False,True,True,True,0,0,63,7,0
dsp_00638,pay_fa957a8da3b5,2025-07-27 01:00:00,150.0,VISA_10_4_FRAUD,VISA,HDFC,ELECTRONICS,A_ATTEMPTED,DELIVERED,FEDEX_INTL,True,True,False,True,0,2,29,13,1
dsp_00639,pay_f536fd31f192,2025-07-28 16:00:00,1988.07,VISA_10_4_FRAUD,VISA,AXIS,TRAVEL_HOTEL,N_NOT_ENROLLED,DELIVERED,DTDC,True,False,True,False,0,2,56,6,0
dsp_00640,pay_7b518e79c7f1,2025-07-28 20:00:00,191.21,VISA_10_4_FRAUD,VISA,AXIS,ECOMM_RETAIL,A_ATTEMPTED,UNKNOWN,FEDEX_INTL,False,True,True,True,0,6,87,7,0
dsp_00641,pay_011161f7062e,2025-07-28 05:00:00,1621.67,VISA_13_1_NOT_RECEIVED,VISA,AMEX_INTL,FOOD_DELIVERY,N_NOT_ENROLLED,UNKNOWN,DTDC,False,True,True,True,0,0,62,5,0
dsp_00642,pay_29928f892ebf,2025-07-28 20:00:00,1846.97,VISA_10_4_FRAUD,VISA,ICICI,FASHION_APPAREL,U_UNAVAILABLE,RETURNED,DTDC,False,True,True,True,1,6,74,13,0
dsp_00643,pay_34d065dc6591,2025-07-29 15:00:00,605.47,VISA_13_1_NOT_RECEIVED,VISA,AXIS,DIGITAL_SAAS,A_ATTEMPTED,NOT_APPLICABLE,NONE,False,False,False,False,1,0,39,8,0
dsp_00644,pay_33cc5ff4159a,2025-07-29 13:00:00,1511.59,VISA_13_1_NOT_RECEIVED,VISA,SBI,TRAVEL_HOTEL,U_UNAVAILABLE,DELIVERED,DTDC,False,True,True,True,0,1,73,13,1
dsp_00645,pay_831b1812ee87,2025-07-29 22:00:00,557.38,MC_4853_GOODS_SERVICES,MASTERCARD,SBI,TRAVEL_HOTEL,A_ATTEMPTED,DELIVERED,DTDC,True,True,False,False,0,2,86,13,1
dsp_00646,pay_3e3357644093,2025-07-30 01:00:00,2329.32,MC_4837_FRAUD,MASTERCARD,KOTAK,DIGITAL_SAAS,Y_AUTHENTICATED,NOT_APPLICABLE,NONE,False,True,True,True,2,6,52,9,0
dsp_00647,pay_357718943ae4,2025-07-30 01:00:00,906.85,VISA_13_1_NOT_RECEIVED,VISA,CITI_INTL,TRAVEL_HOTEL,Y_AUTHENTICATED,DELIVERED,INDIAPOST,True,True,False,True,0,3,76,12,1
dsp_00648,pay_8ca9c2d7d337,2025-07-30 05:00:00,2161.92,VISA_13_1_NOT_RECEIVED,VISA,CITI_INTL,FOOD_DELIVERY,U_UNAVAILABLE,DELIVERED,DELHIVERY,True,True,False,True,5,3,84,11,0
dsp_00649,pay_f70d0bc4f928,2025-07-31 11:00:00,1555.92,VISA_13_1_NOT_RECEIVED,VISA,KOTAK,FASHION_APPAREL,N_NOT_ENROLLED,UNKNOWN,BLUEDART,False,False,True,True,0,1,7,8,0
dsp_00650,pay_75f7edc9d91f,2025-07-31 12:00:00,397.86,VISA_13_1_NOT_RECEIVED,VISA,AMEX_INTL,FASHION_APPAREL,N_NOT_ENROLLED,IN_TRANSIT,INDIAPOST,False,False,True,True,1,4,46,11,0
dsp_00651,pay_d27d467c39de,2025-07-31 01:00:00,869.69,VISA_10_4_FRAUD,VISA,AXIS,DIGITAL_SAAS,U_UNAVAILABLE,NOT_APPLICABLE,NONE,False,True,True,True,0,1,61,6,0
dsp_00652,pay_809b6d5824bb,2025-08-01 19:00:00,2186.28,MC_4853_GOODS_SERVICES,MASTERCARD,AXIS,FOOD_DELIVERY,N_NOT_ENROLLED,DELIVERED,INDIAPOST,True,True,True,True,1,1,60,6,1
dsp_00653,pay_d47857aaf2aa,2025-08-01 06:00:00,1041.22,VISA_13_1_NOT_RECEIVED,VISA,CITI_INTL,ECOMM_RETAIL,Y_AUTHENTICATED,IN_TRANSIT,BLUEDART,False,False,True,True,3,1,52,4,1
dsp_00654,pay_cc80f83486b3,2025-08-01 20:00:00,2670.59,MC_4853_GOODS_SERVICES,MASTERCARD,HDFC,DIGITAL_SAAS,A_ATTEMPTED,NOT_APPLICABLE,NONE,False,True,True,True,2,3,41,13,1
dsp_00655,pay_b3cb4179aca3,2025-08-01 12:00:00,4488.01,VISA_13_1_NOT_RECEIVED,VISA,HDFC,DIGITAL_SAAS,A_ATTEMPTED,NOT_APPLICABLE,NONE,False,True,True,False,0,4,54,7,0
dsp_00656,pay_356f4172d020,2025-08-02 19:00:00,1018.94,MC_4853_GOODS_SERVICES,MASTERCARD,KOTAK,ECOMM_RETAIL,A_ATTEMPTED,IN_TRANSIT,FEDEX_INTL,False,False,True,True,0,6,76,9,0
dsp_00657,pay_ee72b41c90be,2025-08-02 12:00:00,150.0,VISA_10_4_FRAUD,VISA,AXIS,FASHION_APPAREL,U_UNAVAILABLE,DELIVERED,DTDC,True,True,True,True,5,1,75,2,1
dsp_00658,pay_709d594b33d4,2025-08-02 17:00:00,4025.7,VISA_13_1_NOT_RECEIVED,VISA,HDFC,TRAVEL_HOTEL,Y_AUTHENTICATED,RETURNED,FEDEX_INTL,False,True,True,True,0,0,79,7,1
dsp_00659,pay_d53e49a0ec2e,2025-08-03 04:00:00,1713.35,VISA_13_1_NOT_RECEIVED,VISA,AMEX_INTL,ELECTRONICS,A_ATTEMPTED,DELIVERED,FEDEX_INTL,True,False,True,True,5,6,34,5,1
dsp_00660,pay_acaee4edc38c,2025-08-03 17:00:00,1479.34,VISA_10_4_FRAUD,VISA,CITI_INTL,ECOMM_RETAIL,Y_AUTHENTICATED,UNKNOWN,FEDEX_INTL,False,True,True,True,5,0,72,10,0
dsp_00661,pay_7b70cd59e35a,2025-08-03 17:00:00,1331.39,MC_4837_FRAUD,MASTERCARD,KOTAK,DIGITAL_SAAS,A_ATTEMPTED,NOT_APPLICABLE,NONE,False,True,True,True,5,4,62,9,1
dsp_00662,pay_8f4c37a0ac8b,2025-08-04 16:00:00,1440.6,VISA_13_1_NOT_RECEIVED,VISA,KOTAK,DIGITAL_SAAS,U_UNAVAILABLE,NOT_APPLICABLE,NONE,False,True,True,True,1,2,30,14,1
dsp_00663,pay_714e0c255fc1,2025-08-04 22:00:00,2410.5,MC_4837_FRAUD,MASTERCARD,SBI,TRAVEL_HOTEL,N_NOT_ENROLLED,DELIVERED,DELHIVERY,True,True,True,True,5,1,41,9,0
dsp_00664,pay_d1527865357e,2025-08-04 08:00:00,288.51,MC_4853_GOODS_SERVICES,MASTERCARD,AMEX_INTL,DIGITAL_SAAS,A_ATTEMPTED,NOT_APPLICABLE,NONE,False,True,True,True,1,0,27,2,0
dsp_00665,pay_afb07a19375e,2025-08-04 01:00:00,857.76,MC_4837_FRAUD,MASTERCARD,KOTAK,FOOD_DELIVERY,Y_AUTHENTICATED,IN_TRANSIT,FEDEX_INTL,False,True,False,False,0,1,28,4,1
dsp_00666,pay_f66f23270cb3,2025-08-05 05:00:00,874.13,MC_4837_FRAUD,MASTERCARD,HDFC,FOOD_DELIVERY,A_ATTEMPTED,DELIVERED,DTDC,True,True,True,True,3,2,63,10,1
dsp_00667,pay_04ebabacc6b7,2025-08-05 20:00:00,738.53,VISA_10_4_FRAUD,VISA,AMEX_INTL,ECOMM_RETAIL,Y_AUTHENTICATED,IN_TRANSIT,DELHIVERY,False,False,False,True,2,0,42,5,1
dsp_00668,pay_244575382012,2025-08-05 00:00:00,5645.84,MC_4837_FRAUD,MASTERCARD,SBI,DIGITAL_SAAS,Y_AUTHENTICATED,NOT_APPLICABLE,NONE,False,True,True,True,0,2,82,7,0
dsp_00669,pay_3727949008e2,2025-08-06 18:00:00,14874.83,MC_4837_FRAUD,MASTERCARD,ICICI,ECOMM_RETAIL,U_UNAVAILABLE,UNKNOWN,FEDEX_INTL,False,True,True,False,0,4,37,14,0
dsp_00670,pay_81a83ee98ae5,2025-08-06 15:00:00,6941.03,VISA_10_4_FRAUD,VISA,AXIS,ECOMM_RETAIL,A_ATTEMPTED,UNKNOWN,FEDEX_INTL,False,True,True,False,0,4,81,13,1
dsp_00671,pay_ee464a2d116d,2025-08-06 19:00:00,492.19,MC_4853_GOODS_SERVICES,MASTERCARD,KOTAK,FASHION_APPAREL,N_NOT_ENROLLED,DELIVERED,FEDEX_INTL,True,False,True,True,3,1,65,4,1
dsp_00672,pay_5c3ee9b45b67,2025-08-07 10:00:00,3574.16,MC_4837_FRAUD,MASTERCARD,HDFC,TRAVEL_HOTEL,Y_AUTHENTICATED,DELIVERED,DTDC,True,True,True,True,0,0,57,3,1
dsp_00673,pay_a8a31c209c35,2025-08-07 03:00:00,2627.31,VISA_13_1_NOT_RECEIVED,VISA,HDFC,DIGITAL_SAAS,U_UNAVAILABLE,NOT_APPLICABLE,NONE,False,False,True,True,0,3,27,9,0
dsp_00674,pay_9f422552fc8f,2025-08-07 21:00:00,9905.05,VISA_13_3_DEFECTIVE,VISA,ICICI,DIGITAL_SAAS,Y_AUTHENTICATED,NOT_APPLICABLE,NONE,False,False,True,True,0,1,63,5,0
dsp_00675,pay_284d162b3c42,2025-08-08 16:00:00,477.89,VISA_13_3_DEFECTIVE,VISA,CITI_INTL,ECOMM_RETAIL,A_ATTEMPTED,DELIVERED,BLUEDART,True,True,True,False,1,0,62,12,1
dsp_00676,pay_5c45b0f20fa2,2025-08-08 21:00:00,3700.85,MC_4837_FRAUD,MASTERCARD,SBI,ECOMM_RETAIL,U_UNAVAILABLE,DELIVERED,FEDEX_INTL,False,False,True,True,3,6,85,10,0
dsp_00677,pay_0bcb6790dcfb,2025-08-08 08:00:00,3550.2,MC_4853_GOODS_SERVICES,MASTERCARD,HDFC,DIGITAL_SAAS,A_ATTEMPTED,NOT_APPLICABLE,NONE,False,True,True,False,0,3,89,14,1
dsp_00678,pay_884348bd1ed2,2025-08-08 13:00:00,3184.03,VISA_10_4_FRAUD,VISA,KOTAK,DIGITAL_SAAS,N_NOT_ENROLLED,NOT_APPLICABLE,NONE,False,False,False,True,0,2,87,6,0
dsp_00679,pay_2200ff4271f3,2025-08-09 05:00:00,5972.49,VISA_10_4_FRAUD,VISA,AXIS,TRAVEL_HOTEL,Y_AUTHENTICATED,RETURNED,BLUEDART,False,True,True,True,0,2,27,5,1
dsp_00680,pay_352db65d8a16,2025-08-09 22:00:00,2536.36,MC_4853_GOODS_SERVICES,MASTERCARD,CITI_INTL,ELECTRONICS,U_UNAVAILABLE,UNKNOWN,INDIAPOST,False,True,True,True,0,2,30,12,0
dsp_00681,pay_c396ff5781df,2025-08-09 01:00:00,5440.82,VISA_13_3_DEFECTIVE,VISA,ICICI,FOOD_DELIVERY,N_NOT_ENROLLED,DELIVERED,DELHIVERY,False,True,False,False,0,4,62,4,0
dsp_00682,pay_c26c7e0878cd,2025-08-10 17:00:00,2223.88,VISA_13_1_NOT_RECEIVED,VISA,CITI_INTL,FOOD_DELIVERY,U_UNAVAILABLE,RETURNED,DTDC,False,False,True,True,0,2,29,7,0
dsp_00683,pay_6444cb5044ef,2025-08-10 03:00:00,5159.11,VISA_13_1_NOT_RECEIVED,VISA,KOTAK,TRAVEL_HOTEL,A_ATTEMPTED,UNKNOWN,BLUEDART,False,True,True,True,0,4,25,3,1
dsp_00684,pay_83258a387792,2025-08-10 23:00:00,4495.63,MC_4837_FRAUD,MASTERCARD,AMEX_INTL,ECOMM_RETAIL,A_ATTEMPTED,RETURNED,DELHIVERY,False,True,False,True,1,6,21,9,0
dsp_00685,pay_fd013590c0e9,2025-08-11 18:00:00,1016.77,VISA_10_4_FRAUD,VISA,AMEX_INTL,FOOD_DELIVERY,Y_AUTHENTICATED,DELIVERED,INDIAPOST,True,True,True,True,0,0,79,5,0
dsp_00686,pay_92a7c1ebc9bc,2025-08-11 23:00:00,967.19,VISA_13_1_NOT_RECEIVED,VISA,AXIS,ELECTRONICS,U_UNAVAILABLE,RETURNED,DELHIVERY,False,True,False,True,0,3,63,4,0
dsp_00687,pay_21e982a1061d,2025-08-11 04:00:00,1018.87,MC_4837_FRAUD,MASTERCARD,AXIS,ELECTRONICS,N_NOT_ENROLLED,DELIVERED,FEDEX_INTL,False,True,False,True,5,0,72,9,0
dsp_00688,pay_bf3f1c525cdb,2025-08-11 08:00:00,708.72,MC_4853_GOODS_SERVICES,MASTERCARD,KOTAK,FOOD_DELIVERY,Y_AUTHENTICATED,UNKNOWN,FEDEX_INTL,False,True,True,True,2,3,55,4,1
dsp_00689,pay_f70794c87960,2025-08-12 00:00:00,4546.81,MC_4853_GOODS_SERVICES,MASTERCARD,CITI_INTL,ELECTRONICS,Y_AUTHENTICATED,DELIVERED,BLUEDART,True,False,True,True,1,0,28,5,1
dsp_00690,pay_647feffcb6c1,2025-08-12 06:00:00,13001.81,MC_4853_GOODS_SERVICES,MASTERCARD,ICICI,FOOD_DELIVERY,Y_AUTHENTICATED,DELIVERED,FEDEX_INTL,True,True,True,True,1,2,80,8,1
dsp_00691,pay_40afb8c4871f,2025-08-12 15:00:00,10021.21,VISA_13_1_NOT_RECEIVED,VISA,ICICI,DIGITAL_SAAS,N_NOT_ENROLLED,NOT_APPLICABLE,NONE,False,True,True,True,0,1,82,4,0
dsp_00692,pay_3b00af76ddb2,2025-08-13 09:00:00,12022.69,VISA_10_4_FRAUD,VISA,SBI,FOOD_DELIVERY,U_UNAVAILABLE,RETURNED,DTDC,False,True,True,True,0,0,80,14,0
dsp_00693,pay_d4884eed9e8f,2025-08-13 06:00:00,1657.22,VISA_13_1_NOT_RECEIVED,VISA,AMEX_INTL,TRAVEL_HOTEL,U_UNAVAILABLE,IN_TRANSIT,BLUEDART,False,True,False,True,0,6,61,6,0
dsp_00694,pay_5b4ebeb29da1,2025-08-13 09:00:00,20922.74,VISA_10_4_FRAUD,VISA,HDFC,FASHION_APPAREL,U_UNAVAILABLE,UNKNOWN,FEDEX_INTL,False,True,True,True,2,0,41,7,0
dsp_00695,pay_402753442abe,2025-08-14 20:00:00,697.3,VISA_13_1_NOT_RECEIVED,VISA,AMEX_INTL,ELECTRONICS,U_UNAVAILABLE,DELIVERED,DTDC,True,True,False,True,0,3,14,7,1
dsp_00696,pay_6857f26b2dce,2025-08-14 23:00:00,715.22,MC_4837_FRAUD,MASTERCARD,CITI_INTL,ECOMM_RETAIL,N_NOT_ENROLLED,DELIVERED,INDIAPOST,False,True,False,True,0,1,83,3,0
dsp_00697,pay_cad8ec2029e8,2025-08-14 03:00:00,3462.09,VISA_10_4_FRAUD,VISA,AXIS,FASHION_APPAREL,Y_AUTHENTICATED,DELIVERED,INDIAPOST,False,True,False,True,0,0,88,3,1
dsp_00698,pay_4ce5de5776b4,2025-08-15 22:00:00,966.29,VISA_10_4_FRAUD,VISA,AMEX_INTL,ELECTRONICS,U_UNAVAILABLE,DELIVERED,BLUEDART,False,True,True,True,2,0,37,8,0
dsp_00699,pay_8d5e7ad94dd0,2025-08-15 19:00:00,8235.26,MC_4837_FRAUD,MASTERCARD,HDFC,TRAVEL_HOTEL,U_UNAVAILABLE,DELIVERED,INDIAPOST,True,False,True,False,2,2,6,6,0
dsp_00700,pay_f2c4c5af9a63,2025-08-15 02:00:00,491.6,MC_4837_FRAUD,MASTERCARD,AMEX_INTL,FOOD_DELIVERY,Y_AUTHENTICATED,IN_TRANSIT,DTDC,False,True,True,True,0,0,87,6,0
dsp_00701,pay_be404ce946e9,2025-08-15 20:00:00,35460.96,VISA_13_3_DEFECTIVE,VISA,CITI_INTL,FOOD_DELIVERY,U_UNAVAILABLE,DELIVERED,INDIAPOST,True,True,True,True,0,2,58,3,1
dsp_00702,pay_44268d40fe02,2025-08-16 04:00:00,200000.0,VISA_10_4_FRAUD,VISA,AXIS,TRAVEL_HOTEL,Y_AUTHENTICATED,DELIVERED,DTDC,True,True,True,True,5,0,32,3,1
dsp_00703,pay_6a0e9b57bc4d,2025-08-16 13:00:00,1704.68,VISA_13_3_DEFECTIVE,VISA,CITI_INTL,ECOMM_RETAIL,A_ATTEMPTED,RETURNED,INDIAPOST,False,True,False,True,1,4,29,13,0
dsp_00704,pay_f9bc7afb0766,2025-08-16 07:00:00,1030.72,VISA_13_1_NOT_RECEIVED,VISA,AMEX_INTL,ECOMM_RETAIL,U_UNAVAILABLE,RETURNED,BLUEDART,False,True,True,False,0,2,8,14,1
dsp_00705,pay_5a9f7376703d,2025-08-17 20:00:00,8818.49,MC_4837_FRAUD,MASTERCARD,KOTAK,TRAVEL_HOTEL,U_UNAVAILABLE,DELIVERED,BLUEDART,True,True,True,False,0,0,27,4,1
dsp_00706,pay_e9712675d238,2025-08-17 16:00:00,11068.56,VISA_13_3_DEFECTIVE,VISA,ICICI,ELECTRONICS,N_NOT_ENROLLED,DELIVERED,DTDC,True,False,True,True,0,3,15,11,1
dsp_00707,pay_9d46a80bf2c6,2025-08-17 09:00:00,747.79,MC_4853_GOODS_SERVICES,MASTERCARD,CITI_INTL,ELECTRONICS,N_NOT_ENROLLED,IN_TRANSIT,DTDC,False,True,True,True,2,1,5,13,0
dsp_00708,pay_f0e7034e3a30,2025-08-18 03:00:00,451.52,VISA_13_1_NOT_RECEIVED,VISA,AXIS,FOOD_DELIVERY,U_UNAVAILABLE,UNKNOWN,DELHIVERY,False,False,True,True,0,0,39,6,0
dsp_00709,pay_dff33a663de1,2025-08-18 06:00:00,3236.52,MC_4837_FRAUD,MASTERCARD,ICICI,TRAVEL_HOTEL,Y_AUTHENTICATED,UNKNOWN,INDIAPOST,False,True,True,True,0,0,26,9,0
dsp_00710,pay_2471dbbd96fa,2025-08-18 02:00:00,421.54,VISA_13_1_NOT_RECEIVED,VISA,KOTAK,FASHION_APPAREL,A_ATTEMPTED,IN_TRANSIT,INDIAPOST,False,True,True,True,0,1,64,2,1
dsp_00711,pay_cac3d647fba3,2025-08-18 17:00:00,383.1,MC_4837_FRAUD,MASTERCARD,AMEX_INTL,TRAVEL_HOTEL,A_ATTEMPTED,IN_TRANSIT,DTDC,False,True,False,True,0,3,87,14,0
dsp_00712,pay_9def11ed2962,2025-08-19 19:00:00,602.16,MC_4853_GOODS_SERVICES,MASTERCARD,KOTAK,ECOMM_RETAIL,N_NOT_ENROLLED,DELIVERED,DTDC,True,True,False,True,1,6,77,14,1
dsp_00713,pay_dd488ef2771f,2025-08-19 00:00:00,860.09,MC_4853_GOODS_SERVICES,MASTERCARD,KOTAK,FOOD_DELIVERY,Y_AUTHENTICATED,DELIVERED,BLUEDART,False,True,False,True,1,2,18,9,1
